budget,homepage,id,original_language,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count,genre1,genre2,genre3,genre4,genre5,genre6,genre7
2000000,,33667,en,5.381536,11/11/1947,7800000,118,Released,Gentleman's Agreement,6.8,47,18,10749,,,,,
2000000,,250124,en,18.224326,8/7/2015,1477002,98,Released,The Diary of a Teenage Girl,6.8,279,18,10749,,,,,
0,,25312,en,3.677831,8/5/2005,0,100,Released,Yes,5.9,7,18,10749,,,,,
0,,14054,en,4.262374,3/7/2008,414404,106,Released,Snow Angels,6.5,48,18,10749,,,,,
1500000,,30082,en,0.071377,12/7/2005,0,108,Released,Forty Shades of Blue,6,2,18,10749,,,,,
0,,14295,en,7.142448,11/17/2000,0,111,Released,You Can Count on Me,6.8,88,18,10749,,,,,
3500000,http://www.bluevalentinemovie.com/,46705,en,26.881611,12/27/2010,16566240,112,Released,Blue Valentine,6.9,890,18,10749,,,,,
1000000,,32456,en,4.86805,9/7/1997,2057193,84,Released,Two Girls and a Guy,5.4,24,18,10749,,,,,
0,http://www.sonyclassics.com/alltherealgirls/,13132,en,3.65924,8/1/2003,0,108,Released,All the Real Girls,5.9,30,18,10749,,,,,
900000,http://www.lovingannabelle.com/,19344,en,7.145832,3/8/2006,0,76,Released,Loving Annabelle,6.4,55,18,10749,,,,,
800000,,47889,en,0.59424,10/8/1993,1001437,114,Released,Ruby in Paradise,5.6,10,18,10749,,,,,
0,,33430,en,0.619136,7/30/1999,0,111,Released,Twin Falls Idaho,7,11,18,10749,,,,,
450000,,15624,en,4.442355,6/7/2006,973525,84,Released,Conversations with Other Women,6.2,38,18,10749,,,,,
0,,318040,en,0.583446,2/7/2015,0,99,Released,Bizarre,6.2,11,18,10749,,,,,
250000,http://www.likecrazy.com/,60420,en,21.825564,10/28/2011,3542353,90,Released,Like Crazy,6.4,381,18,10749,,,,,
8000,http://weekenderfilm.tumblr.com/,79120,en,1.041254,9/22/2011,469947,96,Released,Weekend,7.4,163,18,10749,,,,,
0,,44770,en,0.611081,4/22/2009,0,80,Released,The Exploding Girl,6.4,15,18,10749,,,,,
90000000,,24113,en,1.004579,4/27/2001,10372291,104,Released,Town & Country,3.7,16,35,10749,,,,,
100000000,http://www.littlefockers.net/,39451,en,32.389353,12/21/2010,310650585,98,Released,Little Fockers,5.4,1060,35,10749,,,,,
85000000,http://www.sonypictures.com/movies/theholiday/,1581,en,44.967453,12/8/2006,194168700,136,Released,The Holiday,6.7,1225,35,10749,,,,,
75000000,,1824,en,61.437586,2/13/2004,196482882,99,Released,50 First Dates,6.6,2105,35,10749,,,,,
70000000,,4806,en,20.230535,7/30/1999,309457509,116,Released,Runaway Bride,5.7,455,35,10749,,,,,
65000000,http://youvegotmail.warnerbros.com,9489,en,28.540267,12/17/1998,250821495,119,Released,You've Got Mail,6.3,838,35,10749,,,,,
62000000,http://www.lovegurumovie.com/,12177,en,13.218008,6/20/2008,41819064,87,Released,The Love Guru,4.3,242,35,10749,,,,,
80000000,http://www.meetthefockers.com/index.php,693,en,32.829538,12/22/2004,516642939,115,Released,Meet the Fockers,6.1,1373,35,10749,,,,,
70000000,http://www.couplesretreatmovie.com/,19899,en,26.676487,9/19/2009,171844840,113,Released,Couples Retreat,5.3,588,35,10749,,,,,
55000000,,1597,en,29.97224,10/6/2000,330444045,108,Released,Meet the Parents,6.6,1698,35,10749,,,,,
55000000,,8273,en,36.194802,8/1/2003,231449203,103,Released,American Wedding,6,1129,35,10749,,,,,
54000000,http://www.youmeanddupree.com/,1819,en,18.600367,7/14/2006,130431368,108,Released,"You, Me and Dupree",5.4,407,35,10749,,,,,
52000000,http://www.valentinesdaymovie.com/,32856,en,25.41929,2/10/2010,216485654,125,Released,Valentine's Day,5.7,1013,35,10749,,,,,
50000000,,2898,en,37.885022,12/19/1997,314178011,139,Released,As Good as It Gets,7.2,915,35,10749,,,,,
50000000,,2022,en,18.121404,6/28/2002,171269535,96,Released,Mr. Deeds,5.6,644,35,10749,,,,,
50000000,,9919,en,23.854701,2/7/2003,177371441,116,Released,How to Lose a Guy in 10 Days,6.3,850,35,10749,,,,,
0,,11467,en,10.698929,7/17/2001,0,102,Released,America's Sweethearts,5.5,252,35,10749,,,,,
42000000,http://www.alongcamepolly.com/,5966,en,33.238296,1/16/2004,171963386,90,Released,Along Came Polly,5.8,773,35,10749,,,,,
40000000,,9889,en,29.854773,11/1/2001,141069860,114,Released,Shallow Hal,5.7,731,35,10749,,,,,
40000000,,193610,en,34.519636,4/16/2014,196781193,109,Released,The Other Woman,6.2,1437,35,10749,,,,,
30000000,,11529,en,18.256028,9/26/2002,180622424,108,Released,Sweet Home Alabama,6,394,35,10749,,,,,
38000000,http://www.thetruthisntpretty.com/,20943,en,22.332927,7/24/2009,205298907,96,Released,The Ugly Truth,6.4,972,35,10749,,,,,
38000000,http://howtobesinglemovie.com/,259694,en,46.078371,1/21/2016,112343513,110,Released,How to Be Single,5.9,1201,35,10749,,,,,
35000000,,10806,en,11.897925,9/10/1997,0,90,Released,In & Out,6.3,177,35,10749,,,,,
35000000,http://www.theback-upplan.com/,34806,en,18.38292,4/23/2010,77477008,106,Released,The Back-Up Plan,5.7,458,35,10749,,,,,
35000000,,9541,en,14.699342,3/25/2004,36098382,102,Released,Jersey Girl,5.8,325,35,10749,,,,,
31000000,,11823,en,16.736734,9/13/2004,41512007,98,Released,Wimbledon,6,293,35,10749,,,,,
35000000,,77875,en,17.932561,11/29/2012,0,106,Released,Playing for Keeps,5.4,240,35,10749,,,,,
32500000,http://www.bridesmaidsmovie.com/,55721,en,17.107065,4/28/2011,288383523,125,Released,Bridesmaids,6.5,1661,35,10749,,,,,
30000000,,2770,en,36.432598,8/10/2001,287553595,108,Released,American Pie 2,6,1344,35,10749,,,,,
30000000,http://www.27dressesthemovie.com/,6557,en,30.695228,1/10/2008,160259319,111,Released,27 Dresses,6.1,978,35,10749,,,,,
28000000,,9778,en,14.530803,10/5/2001,77516304,90,Released,Serendipity,6.6,521,35,10749,,,,,
56000000,,62838,en,21.219292,12/8/2011,142044638,118,Released,New Year's Eve,5.7,718,35,10749,,,,,
25000000,http://www.nostringsattachedmovie.com/,41630,en,38.688822,1/21/2011,147780440,107,Released,No Strings Attached,6.1,1331,35,10749,,,,,
25000000,,14177,en,5.625632,6/2/2005,36351350,105,Released,Beauty Shop,5.4,115,35,10749,,,,,
25000000,,20309,en,2.909346,3/12/2001,0,95,Released,Say It Isn't So,4.8,47,35,10749,,,,,
24000000,,184098,en,15.237142,6/20/2014,70181428,105,Released,Think Like a Man Too,6.4,225,35,10749,,,,,
17000000,,13476,en,7.701041,1/23/2004,16980098,95,Released,Win a Date with Tad Hamilton!,5.5,160,35,10749,,,,,
23000000,,12658,en,7.901891,3/30/2001,0,97,Released,Someone Like You...,6,118,35,10749,,,,,
22000000,,1599,en,14.925633,9/10/2004,0,106,Released,I Heart Huckabees,6.2,239,35,10749,,,,,
32000000,,20857,en,5.683281,9/14/2001,40222729,106,Released,Hardball,6.3,123,35,10749,,,,,
20000000,http://www.whydidigetmarriedtoomovie.com/,35688,en,2.986286,4/2/2010,60072596,121,Released,Why Did I Get Married Too?,6.1,29,35,10749,,,,,
20000000,,38303,en,19.962713,9/24/2010,32005248,105,Released,You Again,6,368,35,10749,,,,,
20000000,http://www.getyourrating.com/,34016,en,16.176976,3/11/2010,49779728,104,Released,She's Out of My League,5.9,525,35,10749,,,,,
20000000,,9582,en,5.596835,1/17/2003,17432163,101,Released,A Guy Thing,5.3,83,35,10749,,,,,
20000000,http://www.whatsyournumbermovie.com/,63492,en,19.220789,9/30/2011,30426096,106,Released,What's Your Number?,6.2,671,35,10749,,,,,
20000000,,10563,en,7.553773,10/22/1999,0,98,Released,Three to Tango,5.4,62,35,10749,,,,,
18000000,http://www.iloveyoubethcoopermovie.com/,19840,en,14.15192,7/10/2009,0,102,Released,"I Love You, Beth Cooper",5.1,197,35,10749,,,,,
0,,10739,en,8.945081,8/27/2003,0,108,Released,Anything Else,6.2,149,35,10749,,,,,
17000000,,2752,en,14.18136,3/1/2002,0,94,Released,40 Days and 40 Nights,5.2,297,35,10749,,,,,
17000000,http://www.foxsearchlight.com/mylifeinruins/,23049,en,5.787891,2/6/2009,20455276,95,Released,My Life in Ruins,5.6,101,35,10749,,,,,
21000000,,9576,en,20.818567,12/16/1982,177200000,116,Released,Tootsie,6.9,421,35,10749,,,,,
15000000,https://www.uphe.com/movies/the-wedding-date,6961,en,10.194097,2/4/2005,47175038,88,Released,The Wedding Date,6.2,230,35,10749,,,,,
15000000,http://www.sonypictures.com/classics/whateverworks/,19265,en,21.857387,6/19/2009,35097815,92,Released,Whatever Works,6.8,350,35,10749,,,,,
14000000,,2830,en,14.813614,8/21/2003,0,83,Released,My Boss's Daughter,4.4,180,35,10749,,,,,
11000000,,14434,en,4.536745,3/16/2007,13196245,90,Released,I Think I Love My Wife,5,55,35,10749,,,,,
14000000,,24940,en,4.66723,2/2/2001,10424470,86,Released,Head Over Heels,5.3,73,35,10749,,,,,
0,http://www.easyvirtuethemovie.co.uk/,16899,en,8.387573,1/1/2008,0,93,Released,Easy Virtue,6.3,108,35,10749,,,,,
12500000,,222899,en,11.828068,2/14/2014,49002684,100,Released,About Last Night,6,210,35,10749,,,,,
6000000,,25462,en,2.27213,9/7/2001,0,90,Released,Two Can Play That Game,6.6,17,35,10749,,,,,
13000000,,58680,en,1.750054,5/8/1998,8026971,84,Released,Woo,5.5,10,35,10749,,,,,
11000000,,2105,en,60.767168,7/9/1999,235483004,95,Released,American Pie,6.4,2296,35,10749,,,,,
12000000,http://www.sonypictures.com/movies/thinklikeaman/,67660,en,6.035152,4/16/2012,96070507,122,Released,Think Like a Man,6.9,281,35,10749,,,,,
0,,28353,en,1.20245,8/6/1997,13960203,93,Released,Def Jam's How to Be a Player,5.3,8,35,10749,,,,,
12000000,,31246,en,1.623338,6/20/2003,4922166,90,Released,From Justin to Kelly,3,23,35,10749,,,,,
11000000,,10646,en,7.063053,3/30/2001,23430766,95,Released,Tomcats,4.9,74,35,10749,,,,,
14000000,,20009,en,9.371811,2/1/2002,6413915,86,Released,Slackers,5.4,60,35,10749,,,,,
10000000,,10314,en,8.9876,1/29/1999,103166989,95,Released,She's All That,5.7,418,35,10749,,,,,
10000000,,10050,en,11.592129,3/8/2001,0,87,Released,Get Over It,5.5,75,35,10749,,,,,
10000000,http://www.runfatboyrunmovie.com/,7942,en,14.905357,9/6/2007,33000000,100,Released,"Run, Fatboy, Run",6.2,238,35,10749,,,,,
10000000,http://www.worldsgreatestdadfilm.com/,20178,en,9.805551,8/20/2009,295750,99,Released,World's Greatest Dad,6.5,177,35,10749,,,,,
0,,16428,en,6.904734,5/14/2004,0,85,Released,Breakin' All the Rules,5.8,21,35,10749,,,,,
0,,24621,en,1.118511,4/16/2003,6126237,80,Released,Chasing Papi,6.3,16,35,10749,,,,,
9000000,http://www.undiscoveredfilm.com/,17926,en,2.009597,8/26/2005,1046166,97,Released,Undiscovered,4.5,12,35,10749,,,,,
8000000,,225565,en,37.821106,1/29/2014,26049082,94,Released,That Awkward Moment,6.1,1004,35,10749,,,,,
8000000,,23570,en,2.149469,5/3/1996,0,97,Released,The Pallbearer,4.6,30,35,10749,,,,,
0,http://www.definitelymaybemovie.com/,8390,en,29.173266,2/8/2008,55447968,112,Released,"Definitely, Maybe",6.7,620,35,10749,,,,,
7000000,,2074,en,5.500324,3/22/1996,14702438,92,Released,Flirting with Disaster,6.3,66,35,10749,,,,,
5000000,,11452,en,35.108498,3/29/2002,38275483,92,Released,National Lampoon’s Van Wilder,5.9,858,35,10749,,,,,
0,,19556,en,9.371534,3/13/2009,0,89,Released,Miss March,5.4,77,35,10749,,,,,
0,,378200,en,3.810827,3/11/2016,0,96,Released,The Perfect Match,5.2,42,35,10749,,,,,
4,,68202,en,0.28076,6/29/2011,0,83,Released,Without Men,4.6,8,35,10749,,,,,
0,,125123,en,0.541652,6/24/1998,0,93,Released,Among Giants,4.5,2,35,10749,,,,,
0,,53862,en,0.185373,5/12/1999,9016377,94,Released,Trippin',4.5,4,35,10749,,,,,
0,,30139,en,0.982624,1/1/2006,0,99,Released,Phat Girlz,3.7,10,35,10749,,,,,
0,http://www.sonyclassics.com/damselsindistress/,82533,en,3.750338,4/6/2012,0,99,Released,Damsels in Distress,5.6,67,35,10749,,,,,
3000000,https://www.facebook.com/bachelorettemovie/,84174,en,20.95282,8/6/2012,11947954,87,Released,Bachelorette,5.3,444,35,10749,,,,,
2883848,,239,en,39.30982,3/18/1959,25000000,122,Released,Some Like It Hot,8,808,35,10749,,,,,
1800000,,98557,en,0.21544,2/3/2012,0,101,Released,Dysfunctional Friends,5,4,35,10749,,,,,
1500000,http://todolistmovie.com/,129139,en,15.017068,7/24/2013,3566225,104,Released,The To Do List,5.5,342,35,10749,,,,,
0,,248774,en,10.12895,6/6/2014,3123963,83,Released,Obvious Child,6.7,187,35,10749,,,,,
0,,91122,en,0.108468,9/19/2009,0,118,Released,16 to Life,4.4,5,35,10749,,,,,
0,,26673,en,0.783842,1/1/2009,0,84,Released,Frat Party,3.5,4,35,10749,,,,,
0,http://www.myspace.com/steppinmovie,21283,en,0.328498,5/19/2009,0,85,Released,Steppin: The Movie,5,4,35,10749,,,,,
0,,29731,en,0.280829,1/1/2007,0,90,Released,And Then Came Love,5,1,35,10749,,,,,
0,,96238,en,0.039077,7/12/2002,0,98,Released,Never Again,4,3,35,10749,,,,,
500000,,45145,en,1.354816,8/18/1991,0,97,Released,Johnny Suede,4.7,13,35,10749,,,,,
325000,,3078,en,11.871424,2/22/1934,4500000,105,Released,It Happened One Night,7.7,275,35,10749,,,,,
200000,,10218,en,13.971674,10/18/1996,4505922,94,Released,Swingers,6.8,253,35,10749,,,,,
0,,27995,en,6.722213,8/8/1986,0,84,Released,She's Gotta Have It,6.1,25,35,10749,,,,,
0,,125537,en,0.00734,9/16/1999,0,90,Released,Smiling Fish & Goat On Fire,7,1,35,10749,,,,,
22000,https://www.facebook.com/DrySpellMovie,255266,en,0.048948,2/14/2013,0,90,Released,Dry Spell,6,1,35,10749,,,,,
0,,44990,en,0.67457,3/14/2009,0,88,Released,Breaking Upwards,5.6,12,35,10749,,,,,
0,,14156,en,1.532518,6/13/2008,0,90,Released,Impact Point,5.7,5,53,10749,,,,,
25530000,,36355,en,4.475007,5/17/1996,20080020,95,Released,Flipper,5.3,84,12,10751,,,,,
1493619,http://againstthewild.com/,246449,en,2.492747,12/29/2013,0,90,Released,Against the Wild,4.9,19,12,10751,,,,,
0,,94352,en,5.987486,11/9/2012,34153101,91,Released,Cirque du Soleil: Worlds Away,6.1,58,14,10751,,,,,
260000000,http://disney.go.com/disneypictures/tangled/,38757,en,48.681969,11/24/2010,591794936,100,Released,Tangled,7.4,3330,16,10751,,,,,
200000000,,62211,en,89.186492,6/20/2013,743559607,104,Released,Monsters University,7,3528,16,10751,,,,,
180000000,http://disney.go.com/disneypictures/wall-e/,10681,en,66.390712,6/22/2008,521311860,98,Released,WALL·E,7.8,6296,16,10751,,,,,
150000000,http://www.kungfupanda.com/,49444,en,51.247321,5/25/2011,665692281,91,Released,Kung Fu Panda 2,6.7,1880,16,10751,,,,,
135000000,http://www.turbomovie.com/,77950,en,44.765377,7/11/2013,282570682,96,Released,Turbo,6.1,1074,16,10751,,,,,
127500000,,10567,en,26.548594,5/19/2000,354248063,82,Released,Dinosaur,6.2,542,16,10751,,,,,
94000000,http://movies.disney.com/finding-nemo,12,en,85.688789,5/30/2003,940335536,100,Released,Finding Nemo,7.6,6122,16,10751,,,,,
80000000,,11544,en,55.659988,6/21/2002,145771527,85,Released,Lilo & Stitch,7.1,1314,16,10751,,,,,
75000000,http://www.thesecretlifeofpets.com/,328111,en,31.482872,6/18/2016,875958308,87,Released,The Secret Life of Pets,5.9,3462,16,10751,,,,,
69000000,http://www.despicable.me/,20352,en,113.858273,7/8/2010,543513985,95,Released,Despicable Me,7.1,6478,16,10751,,,,,
60000000,http://coraline.com/,14836,en,51.146047,2/5/2009,124596398,100,Released,Coraline,7.3,1386,16,10751,,,,,
2600000,,10895,en,46.007991,2/23/1940,84300000,88,Released,Pinocchio,6.9,1355,16,10751,,,,,
37000000,http://www.spacechimpspower.com/,11802,en,6.293217,7/17/2008,63800345,81,Released,Space Chimps,5.2,99,16,10751,,,,,
30000000,http://disney.go.com/pooh/home/,51162,en,19.143721,4/13/2011,14460000,63,Released,Winnie the Pooh,6.8,258,16,10751,,,,,
30000000,,14444,en,7.981116,11/20/1998,100491683,79,Released,The Rugrats Movie,5.7,147,16,10751,,,,,
0,,20694,en,8.255708,6/13/2003,0,84,Released,Rugrats Go Wild,5.6,61,16,10751,,,,,
0,,49953,en,15.805449,8/3/2010,0,88,Released,A Turtle's Tale: Sammy's Adventures,5.6,151,16,10751,,,,,
30000000,http://www.tigger.com,15655,en,9.829859,2/11/2000,45554533,77,Released,The Tigger Movie,6.3,143,16,10751,,,,,
0,,13682,en,9.03154,2/11/2005,0,68,Released,Pooh's Heffalump Movie,6.4,88,16,10751,,,,,
0,,17710,en,5.856363,6/28/2002,0,76,Released,Hey Arnold! The Movie,5.6,62,16,10751,,,,,
37000000,http://dolphintalemovie.warnerbros.com/index.html,62837,en,6.63839,9/23/2011,95404397,113,Released,Dolphin Tale,6.7,163,18,10751,,,,,
0,,12920,en,6.048743,9/10/2005,0,106,Released,Dreamer: Inspired By a True Story,6.3,67,18,10751,,,,,
25000000,,15487,en,7.538513,9/30/2005,15431177,120,Released,The Greatest Game Ever Played,6.9,110,18,10751,,,,,
0,,13579,en,4.030724,8/22/2008,0,94,Released,The Longshots,6.5,11,18,10751,,,,,
20000000,,14635,en,11.263361,3/25/2002,75597042,127,Released,The Rookie,6.5,110,18,10751,,,,,
0,,18276,en,7.712206,5/5/2006,0,91,Released,Hoot,5.5,44,18,10751,,,,,
12500000,http://www.theperfectgamemovie.com,56601,en,0.903529,4/1/2010,3878993,118,Released,The Perfect Game,6.3,30,18,10751,,,,,
0,http://www.freestylemovie.com/,39055,en,0.122874,12/24/2008,140987,94,Released,Free Style,5.8,4,18,10751,,,,,
0,,104896,en,0.838938,8/27/1999,0,96,Released,A Dog Of Flanders,6.4,6,18,10751,,,,,
0,http://www.thechristmascandlemovie.com/,226354,en,1.799504,11/22/2013,0,100,Released,The Christmas Candle,5.8,8,18,10751,,,,,
6000000,,37206,en,12.099486,10/1/2009,0,101,Released,A Shine of Rainbows,6.3,14,18,10751,,,,,
0,,8981,en,3.11319,5/18/2004,0,105,Released,Dear Frankie,7,46,18,10751,,,,,
0,http://www.anneofgreengables.com/,17663,en,8.772574,12/1/1985,0,199,Released,Anne of Green Gables,8.2,68,18,10751,,,,,
2450000,http://www.goforitmovie.com/,61038,en,0.500753,5/13/2011,0,105,Released,Go for It!,4.6,5,18,10751,,,,,
0,,25786,en,4.980585,11/23/2004,0,86,Released,Samantha: An American Girl Holiday,4.6,9,18,10751,,,,,
0,,17345,en,1.048524,1/1/2003,0,120,Released,Flywheel,6.8,19,18,10751,,,,,
85000000,,10481,en,9.895061,10/7/2000,183611771,100,Released,102 Dalmatians,5.1,313,35,10751,,,,,
35000000,,15189,en,13.25753,1/16/2009,73034460,100,Released,Hotel for Dogs,5.7,202,35,10751,,,,,
60000000,http://marleyandmemovie.com/,14306,en,30.951203,12/25/2008,244082376,115,Released,Marley & Me,6.9,1343,35,10751,,,,,
60000000,,10708,en,18.106021,5/3/2003,164433867,92,Released,Daddy Day Care,5.6,506,35,10751,,,,,
50000000,http://movies.disney.com/the-shaggy-dog-2006,10067,en,4.280619,3/9/2006,61112916,98,Released,The Shaggy Dog,4.5,137,35,10751,,,,,
55000000,http://www.popperspenguins.com/main.html,58224,en,32.835777,6/17/2011,187361754,94,Released,Mr. Popper's Penguins,5.7,751,35,10751,,,,,
0,,9969,en,5.952527,11/22/2006,47231070,93,Released,Deck the Halls,5.1,109,35,10751,,,,,
0,,9099,en,5.417787,3/29/1996,0,90,Released,Sgt. Bilko,5.5,94,35,10751,,,,,
26000000,,18147,en,10.006282,12/8/2006,0,90,Released,Unaccompanied Minors,5.4,66,35,10751,,,,,
22000000,http://movies.disney.com/the-game-plan,13680,en,20.699212,9/28/2007,147880543,110,Released,The Game Plan,6,428,35,10751,,,,,
22000000,,82650,en,13.410919,8/2/2012,77112176,94,Released,Diary of a Wimpy Kid: Dog Days,6,223,35,10751,,,,,
40000000,,25132,en,4.100942,8/21/2009,28972508,89,Released,Shorts,5.1,44,35,10751,,,,,
0,http://www.sonypictures.com/movies/superbabiesbabygeniuses2/index.html,31117,en,5.886228,8/27/2004,9109322,88,Released,Superbabies: Baby Geniuses 2,1.9,35,35,10751,,,,,
17000000,http://www.cbsfilms.com/love-the-coopers/,333348,en,9.191187,11/12/2015,24000000,107,Released,Love the Coopers,5.4,167,35,10751,,,,,
0,,13908,en,4.382761,8/2/2002,0,80,Released,The Master of Disguise,3.7,78,35,10751,,,,,
18000000,https://www.foxconnect.com/home-alone-4.html,771,en,2.186927,11/9/1990,476684675,103,Released,Home Alone,7.1,2414,35,10751,,,,,
15000000,http://www.fox.co.uk/diary-of-a-wimpy-kid,33217,en,21.095489,3/19/2010,75700498,92,Released,Diary of a Wimpy Kid,5.9,355,35,10751,,,,,
0,http://www.ramonaandbeezus.com/,38843,en,9.681147,7/23/2010,0,103,Released,Ramona and Beezus,6.1,245,35,10751,,,,,
0,,13824,en,4.04701,10/8/1999,0,81,Released,Superstar,5.1,83,35,10751,,,,,
0,,15489,en,7.964289,2/11/2000,0,89,Released,Snow Day,4.8,51,35,10751,,,,,
12000000,,19084,en,4.623609,4/7/2004,31179516,97,Released,Johnson Family Vacation,4.7,30,35,10751,,,,,
10000000,,10414,en,8.932837,10/1/1992,50752337,101,Released,The Mighty Ducks,6.4,198,35,10751,,,,,
6000000,http://www.sonypictures.com/movies/daddydaycamp/site/,14144,en,12.601677,8/8/2007,18197398,89,Released,Daddy Day Camp,4.4,91,35,10751,,,,,
0,,850,en,15.128316,11/18/1983,19294144,94,Released,A Christmas Story,7.4,344,35,10751,,,,,
0,https://www.facebook.com/pages/The-Deported/461198970651596,170480,en,0.194848,6/15/2010,0,90,Released,The Deported,0,0,35,10751,,,,,
0,,76706,en,0.630226,12/1/2010,0,89,Released,Christmas Mail,5,15,35,10751,,,,,
66000000,http://www.warhorsemovie.com/,57212,en,29.505574,12/25/2011,177584879,146,Released,War Horse,7,992,18,10752,,,,,
